0.7291666666666666,4,3299,module,-14.572,9,"Z9n2JktHlZDmlhSvqc9X2MmL3BwQG7tk,bcoca,ansible",3,Z9n2JktHlZDmlhSvqc9X2MmL3BwQG7tk,"module,bug,affects_2.9"
51.47694444444444,2,446,bug,0.25,7,"jborean93,ansible,webknjaz,azure-pipelines[bot]",4,sivel,bug
2.1955555555555555,5,1836,bug,10.399,13,"dsavineau,simaishi,gotmax23,s-hertel,sivel,ansible",6,pirminjanka,bug
16.732222222222223,4,26080,bug,-1.468999999999999,6,"sivel,ansible,kerry-meyer",3,kerry-meyer,"bug,affects_2.16"
37.0425,3,2648,needs_info,9.378000000000002,8,"mkrizek,s-hertel,xRTRx,ansible",4,xRTRx,"needs_info,module,bug,affects_2.15"
54.42611111111111,5,5052,bug,-4.947000000000001,8,"s-hertel,jborean93,ansible,ifalatiksetlog",4,ifalatiksetlog,"bug,affects_2.15"
10.0275,1,2229,bug,0.708,7,"bcoca,sivel,ansible",3,myllynen,"bug,has_pr,affects_2.15"
342.86055555555555,2,354,backport,0.25,13,"sivel,mkrizek,ansible,azure-pipelines[bot]",4,mkrizek,"backport,bug"
342.82138888888886,4,354,backport,0.5,13,"nitzmahone,sivel,mkrizek,ansible,azure-pipelines[bot]",5,mkrizek,"backport,bug"
68.90194444444444,2,334,needs_revision,0,6,"s-hertel,ansible,flowerysong",3,eukub,"needs_revision,bug"
763.7422222222223,3,445,bug,4.302999999999999,16,"s-hertel,azure-pipelines[bot]",2,s-hertel,"bug,has_issue"
70.48333333333333,4,944,needs_revision,2.3089999999999984,8,"sivel,tanganellilore,ansible",3,tanganellilore,"needs_revision,bug"
1.1419444444444444,7,3163,bug,-9.057,10,"bcoca,Yannik,sivel,ansible",4,Yannik,"bug,affects_2.15"
0.058055555555555555,1,809,bug,5.229,6,"sivel,ansible",2,pierot,"bug,bot_closed"
460.93111111111114,4,1692,easyfix,8.963000000000001,21,"Fred-sun,bcoca,sivel,Akasurde,ansible",5,Fred-sun,"easyfix,bug,has_pr,P3,verified,affects_2.13"
6.796944444444445,7,2072,bug,15.034000000000002,8,"mrennings,bcoca,sivel,ansible,partios,broken-ufa,dstuartkelly,carchi8py",8,mrennings,bug
0.02666666666666667,2,2165,bug,2.353,9,"yinan8128,bcoca,ansible",3,yinan8128,"bug,affects_2.9,bot_closed"
817.7458333333333,1,2956,bug,0.45799999999999996,7,"bcoca,s-hertel,ansible",3,jctanner,"bug,has_pr,P3"
8.180833333333334,6,4907,bug,3.535,6,"bcoca,ansible,Stiverton",3,Stiverton,"bug,affects_2.15"
